goos: darwin
goarch: arm64
pkg: github.com/zhangyunhao116/gomapbench
cpu: Apple M1 Pro
BenchmarkMapIter/Int/6-10           	27202274	        45.06 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/18-10                   	 7878404	       155.3 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/18-10                   	 7836122	       154.8 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/18-10                   	 7986028	       149.9 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/18-10                   	 8009780	       150.1 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/24-10                   	 5414422	       240.5 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/24-10                   	 6072937	       208.5 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/24-10                   	 6071720	       197.5 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/24-10                   	 6073302	       197.9 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/24-10                   	 6068898	       198.5 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/24-10                   	 6071071	       197.8 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/24-10                   	 6067375	       197.7 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/24-10                   	 6067664	       198.2 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/24-10                   	 6066172	       198.3 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/24-10                   	 6064086	       198.0 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/30-10                   	 4888599	       272.5 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/30-10                   	 4572798	       246.6 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/30-10                   	 4885774	       246.0 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/30-10                   	 4844035	       246.6 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/30-10                   	 4849488	       248.4 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/30-10                   	 4862418	       246.8 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/30-10                   	 4874320	       245.9 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/30-10                   	 4865388	       246.8 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/30-10                   	 4886260	       246.0 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/30-10                   	 4857751	       245.9 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/64-10                   	 2346157	       518.8 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/64-10                   	 2337148	       521.0 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/64-10                   	 2362687	       508.6 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/64-10                   	 2370417	       510.1 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/64-10                   	 2355304	       508.6 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/64-10                   	 2351013	       507.3 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/64-10                   	 2361507	       509.2 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/64-10                   	 2357121	       510.2 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/64-10                   	 2358530	       509.8 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/64-10                   	 2368093	       508.4 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/128-10                  	 1211784	       994.5 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/128-10                  	 1210605	       989.3 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/128-10                  	 1205991	       991.1 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/128-10                  	 1210024	       987.3 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/128-10                  	 1217470	       986.3 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/128-10                  	 1216129	       987.1 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/128-10                  	 1215682	       985.4 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/128-10                  	 1215176	       986.7 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/128-10                  	 1213538	       986.5 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/128-10                  	 1215405	       989.0 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/256-10                  	  616723	      1949 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/256-10                  	  616975	      1950 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/256-10                  	  616958	      1946 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/256-10                  	  617121	      1948 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/256-10                  	  617179	      2142 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/256-10                  	  614925	      2055 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/256-10                  	  583779	      1948 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/256-10                  	  599671	      1947 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/256-10                  	  617415	      1947 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/256-10                  	  612892	      1949 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/512-10                  	  305188	      3937 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/512-10                  	  305174	      3940 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/512-10                  	  304779	      3936 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/512-10                  	  305095	      3943 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/512-10                  	  305112	      3939 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/512-10                  	  304490	      3944 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/512-10                  	  300312	      3959 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/512-10                  	  300982	      3945 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/512-10                  	  302772	      3936 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/512-10                  	  305217	      3940 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/1024-10                 	  135672	      8896 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/1024-10                 	  135375	      8907 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/1024-10                 	  134991	      8868 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/1024-10                 	  135614	      8880 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/1024-10                 	  135354	      8882 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/1024-10                 	  133542	      8884 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/1024-10                 	  135301	      8878 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/1024-10                 	  135216	      8878 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/1024-10                 	  135420	      8879 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/1024-10                 	  135445	      8876 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/2048-10                 	   66472	     17866 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/2048-10                 	   67041	     17966 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/2048-10                 	   66700	     17892 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/2048-10                 	   67279	     17898 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/2048-10                 	   67072	     17894 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/2048-10                 	   67194	     17939 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/2048-10                 	   67148	     17860 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/2048-10                 	   67232	     17878 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/2048-10                 	   67180	     17863 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/2048-10                 	   67172	     17946 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/4096-10                 	   33074	     36262 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/4096-10                 	   33114	     36397 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/4096-10                 	   33114	     36225 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/4096-10                 	   32990	     36247 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/4096-10                 	   33055	     36356 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/4096-10                 	   33032	     36262 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/4096-10                 	   33032	     36270 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/4096-10                 	   33138	     36260 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/4096-10                 	   33126	     36310 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/4096-10                 	   33146	     39467 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/8192-10                 	   15729	     76070 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/8192-10                 	   15756	     76678 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/8192-10                 	   15790	     76095 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/8192-10                 	   15727	     76148 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/8192-10                 	   15762	     76209 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/8192-10                 	   15748	     76040 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/8192-10                 	   15805	     76135 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/8192-10                 	   15726	     75934 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/8192-10                 	   15776	     75917 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/8192-10                 	   15758	     76550 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/65536-10                	    1921	    763586 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/65536-10                	    1909	    660756 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/65536-10                	    1918	    627324 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/65536-10                	    1917	    626319 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/65536-10                	    1918	    624348 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/65536-10                	    1910	    625141 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/65536-10                	    1918	    627915 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/65536-10                	    1920	    626429 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/65536-10                	    1908	    626572 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Int32/65536-10                	    1922	    626320 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Str/6-10                      	16665441	        71.68 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Str/6-10                      	16481497	        71.74 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Str/6-10                      	16771752	        71.85 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Str/6-10                      	16728778	        71.82 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Str/6-10                      	16753526	        71.76 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Str/6-10                      	16710705	        71.86 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Str/6-10                      	16744486	        71.70 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Str/6-10                      	16748674	        71.73 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Str/6-10                      	16744924	        71.69 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Str/6-10                      	16749210	        72.00 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Str/12-10                     	 5721724	       209.1 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Str/12-10                     	 5738280	       216.3 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Str/12-10                     	 5722714	       210.7 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Str/12-10                     	 5729527	       218.1 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Str/12-10                     	 5389826	       247.3 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Str/12-10                     	 5736853	       221.4 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Str/12-10                     	 5679358	       208.7 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Str/12-10                     	 5680543	       209.3 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Str/12-10                     	 5703459	       209.9 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Str/12-10                     	 5710803	       233.3 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Str/18-10                     	 3818461	       313.4 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Str/18-10                     	 3850675	       310.4 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Str/18-10                     	 3849855	       310.5 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Str/18-10                     	 3850108	       310.3 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Str/18-10                     	 3850476	       310.9 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Str/18-10                     	 3783134	       311.2 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Str/18-10                     	 3869095	       310.3 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignReuse/Str/18-10                     	 3862824	       311.3 ns/op	       0 B/op	       0 allocs/op
